Stock ID,Serial Number,Factory,Picture,Comment,Mac address,Type,Atex Environment,Sensor data Status
WMBE0111848_Cargill US Sioux City Crush 1AAG_ac0b8dc2,WMBE0111848,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0111848_Cargill US Sioux City C_14808966424934726940.Picture.195722.jpg,,E12602BAD104,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0111841_Cargill US Sioux City Crush 1AAG_7c7da809,WMBE0111841,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0111841_Cargill US Sioux City C_10167425299636713881.Picture.195738.jpg,,E12602141002,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0111824_Cargill US Sioux City Crush 1AAG_26ac645a,WMBE0111824,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0111824_Cargill US Sioux City C_16822214640639119085.Picture.195755.jpg,,E12602BACBAC,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0111823_Cargill US Sioux City Crush 1AAG_384c32b8,WMBE0111823,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0111823_Cargill US Sioux City C_4651446205356349781.Picture.195812.jpg,,E12602BAD742,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0111832_Cargill US Sioux City Crush 1AAG_d680093c,WMBE0111832,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0111832_Cargill US Sioux City C_3844655206051555069.Picture.195829.jpg,,E12602BAD90B,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0111853_Cargill US Sioux City Crush 1AAG_ada9f973,WMBE0111853,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0111853_Cargill US Sioux City C_15399848946227953687.Picture.195848.jpg,,E126021405F9,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0111840_Cargill US Sioux City Crush 1AAG_f080a7ee,WMBE0111840,Cargill US Sioux City Crush 1AAG,Cargill/Cargill US Sioux City Crush 1AAG/Stock files/WMBE0111840_Cargill US Sioux City C_16824412040419036651.Picture.195957.jpg,,E1260214049C,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
BEMON2P01-1740386873_Cargill US Cedar Rapids East 1CEC_4f7ccd5b,BEMON2P01-1740386873,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/BEMON2P01-1740386873_Cargill US Ced_11177756802661739304.Picture.200837.jpg,,,,Non-Atex,
BEMON2P01-1741332414_Cargill US Cedar Rapids East 1CEC_d1f29b21,BEMON2P01-1741332414,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/BEMON2P01-1741332414_Cargill US Ced_3114158616900163622.Picture.200936.jpg,,,,Non-Atex,
BEMON2P01-1741255099_Cargill US Cedar Rapids East 1CEC_6f782676,BEMON2P01-1741255099,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/BEMON2P01-1741255099_Cargill US Ced_10087256978135242188.Picture.201019.jpg,,,,Non-Atex,Not found in WCDH
_Cargill US Cedar Rapids East 1CEC_cfc7110b,BEMON2P01-1741688973,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/_Cargill US Cedar Rapids East 1CEC_cfc7110b.Picture.201429.jpg,,,,Non-Atex,Not found in WCDH
WMBE0118662_Cargill US Cedar Rapids East 1CEC_d7156b27,WMBE0118662,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118662_Cargill US Cedar Rapids_2997684138363032945.Picture.202224.jpg,,E12602D3BEBE,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118673_Cargill US Cedar Rapids East 1CEC_97960216,WMBE0118673,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118673_Cargill US Cedar Rapids_11477137241647524743.Picture.202302.jpg,,E12602D3B035,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118672_Cargill US Cedar Rapids East 1CEC_1150ae1f,WMBE0118672,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118672_Cargill US Cedar Rapids_11500127593202494404.Picture.202411.jpg,,E12602D3B773,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118679_Cargill US Cedar Rapids East 1CEC_dc55848a,WMBE0118679,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118679_Cargill US Cedar Rapids_14252605856913388235.Picture.202459.jpg,,E12602D3C2A7,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118682_Cargill US Cedar Rapids East 1CEC_a1ebd8af,WMBE0118682,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118682_Cargill US Cedar Rapids_18266982402116427793.Picture.202519.jpg,,E12602D3AD91,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118669_Cargill US Cedar Rapids East 1CEC_76fb6dcd,WMBE0118669,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118669_Cargill US Cedar Rapids_15244934510366351814.Picture.202546.jpg,,E12602D3BFA8,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118654_Cargill US Cedar Rapids East 1CEC_ba93c350,WMBE0118654,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118654_Cargill US Cedar Rapids_6586775116326792360.Picture.202630.jpg,,E12602D3AD5D,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118663_Cargill US Cedar Rapids East 1CEC_dbe4e836,WMBE0118663,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118663_Cargill US Cedar Rapids_5836979614516463591.Picture.202650.jpg,,E12602D3C1D1,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0104551_Cargill US Cedar Rapids East 1CEC_6c05dfb8,WMBE0104551,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0104551_Cargill US Cedar Rapids_3803110340329046897.Picture.202701.jpg,,E1270099F385,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118666_Cargill US Cedar Rapids East 1CEC_e7c163e1,WMBE0118666,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118666_Cargill US Cedar Rapids_10766180281060957092.Picture.202731.jpg,,E12602D3B8E3,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0115162_Cargill US Cedar Rapids East 1CEC_10858873,WMBE0115162,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0115162_Cargill US Cedar Rapids_7296757750196402015.Picture.202755.jpg,,E1270098C97A,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118657_Cargill US Cedar Rapids East 1CEC_6b348d77,WMBE0118657,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118657_Cargill US Cedar Rapids_17099989063742325302.Picture.202809.jpg,,E12602D3BC02,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118655_Cargill US Cedar Rapids East 1CEC_5cf0d9aa,WMBE0118655,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118655_Cargill US Cedar Rapids_17440629998554955360.Picture.202912.jpg,,E12602D3BAA4,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0112178_Cargill US Cedar Rapids East 1CEC_8f7af9da,WMBE0112178,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0112178_Cargill US Cedar Rapids_10613854125092230663.Picture.202921.jpg,,E126021401D0,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118658_Cargill US Cedar Rapids East 1CEC_27b5198f,WMBE0118658,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118658_Cargill US Cedar Rapids_14761705578964884962.Picture.202935.jpg,,E12602D3BA96,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0123740_Cargill US Cedar Rapids East 1CEC_153dc6cc,WMBE0123740,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0123740_Cargill US Cedar Rapids_12210908659331795832.Picture.202943.jpg,,E126023CB172,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0115151_Cargill US Cedar Rapids East 1CEC_c2a093f3,WMBE0115151,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0115151_Cargill US Cedar Rapids_15070119394474450082.Picture.203037.jpg,,E12700989BFA,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0124884_Cargill US Cedar Rapids East 1CEC_d86adf03,WMBE0124884,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0124884_Cargill US Cedar Rapids_2430709242114687180.Picture.203055.jpg,,E12602E393F9,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0114985_Cargill US Cedar Rapids East 1CEC_23bf5bd3,WMBE0114985,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114985_Cargill US Cedar Rapids_8125940675866736400.Picture.203121.jpg,,E1270098B792,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118408_Cargill US Cedar Rapids East 1CEC_784c8a9f,WMBE0118408,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118408_Cargill US Cedar Rapids_15790854883638374285.Picture.203145.jpg,,E126033E2C2A,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114299_Cargill US Cedar Rapids East 1CEC_a156cbce,WMBE0114299,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114299_Cargill US Cedar Rapids_5030979079781207947.Picture.203153.jpg,,E12602E35185,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0116315_Cargill US Cedar Rapids East 1CEC_8f48eaf5,WMBE0116315,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0116315_Cargill US Cedar Rapids_1724182087863521603.Picture.203214.jpg,,E126027ED208,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118419_Cargill US Cedar Rapids East 1CEC_4e70553f,WMBE0118419,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118419_Cargill US Cedar Rapids_2521333740548968646.Picture.203216.jpg,,E12602D3B3CB,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114304_Cargill US Cedar Rapids East 1CEC_67ac3e23,WMBE0114304,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114304_Cargill US Cedar Rapids_179771326269121244.Picture.203236.jpg,,E12602E35176,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118417_Cargill US Cedar Rapids West 1COB_89f30422,WMBE0118417,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118417_Cargill US Cedar Rapids_9962057973967635026.Picture.203253.jpg,,E12602D3B7D4,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114971_Cargill US Cedar Rapids East 1CEC_1918f160,WMBE0114971,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114971_Cargill US Cedar Rapids_16374285598428034122.Picture.203254.jpg,,E1270098C416,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118420_Cargill US Cedar Rapids West 1COB_c99b16eb,WMBE0118420,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118420_Cargill US Cedar Rapids_10514374616791046203.Picture.203313.jpg,,E12602D3AE66,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114280_Cargill US Cedar Rapids East 1CEC_f277b9dd,WMBE0114280,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114280_Cargill US Cedar Rapids_17083064406151540322.Picture.203327.jpg,,E12602E365F8,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118421_Cargill US Cedar Rapids West 1COB_28a8b924,WMBE0118421,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118421_Cargill US Cedar Rapids_13855515168724025479.Picture.203357.jpg,,E12602D3B7FE,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0116308_Cargill US Cedar Rapids East 1CEC_9b84ee87,WMBE0116308,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0116308_Cargill US Cedar Rapids_13565194684979789840.Picture.203400.jpg,,E1260214017D,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118402_Cargill US Cedar Rapids West 1COB_254f4633,WMBE0118402,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118402_Cargill US Cedar Rapids_17562255784010739001.Picture.203421.jpg,,E12602D3AFD8,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114264_Cargill US Cedar Rapids East 1CEC_48035905,WMBE0114264,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114264_Cargill US Cedar Rapids_13771287583713105995.Picture.203421.jpg,,E12602B9C646,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118664_Cargill US Cedar Rapids West 1COB_df5315f9,WMBE0118664,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118664_Cargill US Cedar Rapids_7672945736812954823.Picture.203441.jpg,,E12602D3BAE6,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114261_Cargill US Cedar Rapids East 1CEC_1aab3b42,WMBE0114261,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114261_Cargill US Cedar Rapids_16119798751283800954.Picture.203443.jpg,,E12602B9C26F,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118660_Cargill US Cedar Rapids West 1COB_4de82c00,WMBE0118660,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118660_Cargill US Cedar Rapids_1144912589727897638.Picture.203503.jpg,,E12602D3C4E9,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0116307_Cargill US Cedar Rapids East 1CEC_0b863e92,WMBE0116307,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0116307_Cargill US Cedar Rapids_6263579360719135592.Picture.203505.jpg,,E126021412BB,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118667_Cargill US Cedar Rapids West 1COB_8c054bce,WMBE0118667,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118667_Cargill US Cedar Rapids_14784216800539753089.Picture.203526.jpg,,E12602D3BDDE,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118656_Cargill US Cedar Rapids West 1COB_a437986b,WMBE0118656,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118656_Cargill US Cedar Rapids_6773638373911265711.Picture.203542.jpg,,E12602D3C1EC,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114300_Cargill US Cedar Rapids East 1CEC_b0838418,WMBE0114300,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114300_Cargill US Cedar Rapids_5049303114082809970.Picture.203548.jpg,,E12602E35B41,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118650_Cargill US Cedar Rapids West 1COB_27253b02,WMBE0118650,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118650_Cargill US Cedar Rapids_7873684165805396418.Picture.203602.jpg,,E12602F90634,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114964_Cargill US Cedar Rapids East 1CEC_cdafe294,WMBE0114964,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114964_Cargill US Cedar Rapids_6683297194834719844.Picture.203606.jpg,,E1270098C5EE,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118659_Cargill US Cedar Rapids West 1COB_01bc2bb2,WMBE0118659,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118659_Cargill US Cedar Rapids_2521539781454409218.Picture.203622.jpg,,E12602D3BAB9,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114977_Cargill US Cedar Rapids East 1CEC_d3722de6,WMBE0114977,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114977_Cargill US Cedar Rapids_14571526024613261191.Picture.203625.jpg,,E1270098B929,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118687_Cargill US Cedar Rapids West 1COB_5dcbb1dc,WMBE0118687,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118687_Cargill US Cedar Rapids_1922234050447608531.Picture.203641.jpg,,E12602F905B4,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0115158_Cargill US Cedar Rapids East 1CEC_65dff3fd,WMBE0115158,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0115158_Cargill US Cedar Rapids_1553446757173307682.Picture.203648.jpg,,E1270098A100,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118692_Cargill US Cedar Rapids West 1COB_887ee119,WMBE0118692,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118692_Cargill US Cedar Rapids_15815647791297265031.Picture.203701.jpg,,E12602F9017B,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0116314_Cargill US Cedar Rapids East 1CEC_5825a397,WMBE0116314,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0116314_Cargill US Cedar Rapids_8762788776087573465.Picture.203714.jpg,,E126027ED6DD,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118689_Cargill US Cedar Rapids West 1COB_689305fd,WMBE0118689,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118689_Cargill US Cedar Rapids_11608227649689050354.Picture.203719.jpg,,E12602F90221,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118696_Cargill US Cedar Rapids West 1COB_1430407a,WMBE0118696,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118696_Cargill US Cedar Rapids_16292249583255227623.Picture.203738.jpg,,E12602F9010D,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114199_Cargill US Cedar Rapids East 1CEC_f97cddd7,WMBE0114199,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114199_Cargill US Cedar Rapids_16640771979848974522.Picture.203749.jpg,,E12602B9CE9D,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118691_Cargill US Cedar Rapids West 1COB_f70f03c8,WMBE0118691,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118691_Cargill US Cedar Rapids_73908422181264793.Picture.203758.jpg,,E12602F904BE,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118688_Cargill US Cedar Rapids West 1COB_11ef3ed2,WMBE0118688,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118688_Cargill US Cedar Rapids_9073262115538282735.Picture.203824.jpg,,E12602F905B5,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0115170_Cargill US Cedar Rapids East 1CEC_10d95275,WMBE0115170,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0115170_Cargill US Cedar Rapids_18396906206412078645.Picture.203846.jpg,,E1270098BB5E,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118678_Cargill US Cedar Rapids West 1COB_0f99f71e,WMBE0118678,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118678_Cargill US Cedar Rapids_15980097148594106678.Picture.203854.jpg,,E12602D3C1FB,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114303_Cargill US Cedar Rapids East 1CEC_f23388a6,WMBE0114303,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114303_Cargill US Cedar Rapids_12544457193446943104.Picture.203918.jpg,,E1270098946E,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118683_Cargill US Cedar Rapids West 1COB_1db87d33,WMBE0118683,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118683_Cargill US Cedar Rapids_1484279406418643557.Picture.203925.jpg,,E12602D3C2BA,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114969_Cargill US Cedar Rapids East 1CEC_b8ac1a6a,WMBE0114969,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114969_Cargill US Cedar Rapids_6241550077330050036.Picture.203950.jpg,,E1270098AC0A,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118674_Cargill US Cedar Rapids West 1COB_fd2ba553,WMBE0118674,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118674_Cargill US Cedar Rapids_8956957316582987293.Picture.203953.jpg,,E12602D3B71E,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118690_Cargill US Cedar Rapids West 1COB_a606771e,WMBE0118690,Cargill US Cedar Rapids West 1COB,Cargill/Cargill US Cedar Rapids West 1COB/Stock files/WMBE0118690_Cargill US Cedar Rapids_108977127584652168.Picture.204014.jpg,,E12602F9019C,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0114284_Cargill US Cedar Rapids East 1CEC_7c186cc3,WMBE0114284,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0114284_Cargill US Cedar Rapids_17531054942485810665.Picture.204015.jpg,,E12602E366E3,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0118684_Cargill US Cedar Rapids East 1CEC_0f4b9510,WMBE0118684,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118684_Cargill US Cedar Rapids_8389464048321489402.Picture.204035.jpg,,E12602D3B38D,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0116299_Cargill US Cedar Rapids East 1CEC_1cb0ebae,WMBE0116299,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0116299_Cargill US Cedar Rapids_8894189021622871450.Picture.204036.jpg,,,,Non-Atex,
WMBE0118697_Cargill US Cedar Rapids East 1CEC_f735da0e,WMBE0118697,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118697_Cargill US Cedar Rapids_15913808324217869590.Picture.204054.jpg,,E12602F90295,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118670_Cargill US Cedar Rapids East 1CEC_65ad4306,WMBE0118670,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118670_Cargill US Cedar Rapids_5138828680870126447.Picture.204111.jpg,,E12602D3B078,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118677_Cargill US Cedar Rapids East 1CEC_cfd405e4,WMBE0118677,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118677_Cargill US Cedar Rapids_14446813924784294182.Picture.204127.jpg,,E12602D3AD58,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118681_Cargill US Cedar Rapids East 1CEC_dbb54b91,WMBE0118681,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118681_Cargill US Cedar Rapids_6235723174707764719.Picture.204144.jpg,,E12602D3C299,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118675_Cargill US Cedar Rapids East 1CEC_c5528887,WMBE0118675,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118675_Cargill US Cedar Rapids_4383974477921311245.Picture.204203.jpg,,E12602D3B42F,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0118680_Cargill US Cedar Rapids East 1CEC_f91c1b08,WMBE0118680,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0118680_Cargill US Cedar Rapids_815530154031724743.Picture.204221.jpg,,E12602D3B778,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0116298_Cargill US Cedar Rapids East 1CEC_3022fbe2,WMBE0116298,Cargill US Cedar Rapids East 1CEC,Cargill/Cargill US Cedar Rapids East 1CEC/Stock files/WMBE0116298_Cargill US Cedar Rapids_18122359900388969908.Picture.204221.jpg,,E1270098B0DE,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
